go_version,dragonfly_revision,mayfly_revision,cma_es_revision,benchmark,dimensions,budget,base_seed,optimizer,rank,run,seed,best_cost,function_evaluations,iterations,execution_seconds
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Sphere,30,20000,20260827,CMA-ES,1,30,20260856,7.891300795736756e-30,20000,1429,1.565280896
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,1,20260827,4342.151654221042,20000,499,0.269549313
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,2,20260828,11829.079030911953,20000,499,0.229040928
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,3,20260829,5601.1832796084645,20000,499,0.202597938
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,4,20260830,4398.569805386045,20000,499,0.193251692
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,5,20260831,9267.463988790694,20000,499,0.208219724
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,6,20260832,15936.457875490141,20000,499,0.267181881
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,7,20260833,3405.9477259855,20000,499,0.249584162
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,8,20260834,7287.280012557618,20000,499,0.228817783
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,9,20260835,7134.852045039215,20000,499,0.235599364
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,10,20260836,6862.359485247671,20000,499,0.20660023
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,11,20260837,21318.768415660907,20000,499,0.252128293
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,12,20260838,4145.940294547856,20000,499,0.205140254
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,13,20260839,11276.853784367162,20000,499,0.167486169
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,14,20260840,4182.698893258224,20000,499,0.198309295
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,15,20260841,3899.2166286934107,20000,499,0.284671067
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,16,20260842,2039.703351835681,20000,499,0.218098584
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,17,20260843,7738.566796719683,20000,499,0.203626709
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,18,20260844,5982.415681323353,20000,499,0.189568229
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,19,20260845,9147.069099220822,20000,499,0.196961695
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,20,20260846,10309.747829115233,20000,499,0.273210706
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,21,20260847,5265.588390594037,20000,499,0.236348698
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,22,20260848,3895.8277876486454,20000,499,0.269862833
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,23,20260849,12830.304398019074,20000,499,0.257006752
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,24,20260850,3042.934260131041,20000,499,0.223858657
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,25,20260851,5559.689471593616,20000,499,0.191724738
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,26,20260852,19568.34782502407,20000,499,0.189372113
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,27,20260853,2758.530991028685,20000,499,0.229218397
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,28,20260854,7013.164338819256,20000,499,0.230067255
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,29,20260855,7933.350031745861,20000,499,0.252066972
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,DA,3,30,20260856,7062.968692831463,20000,499,0.225355928
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,1,20260827,102.20777023053084,20000,322,0.035276038
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,2,20260828,171.02456242712998,20000,322,0.02688474
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,3,20260829,125.83867212817911,20000,322,0.01805707
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,4,20260830,24.47573696886992,20000,322,0.02654454
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,5,20260831,20.047199126368167,20000,322,0.029626943
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,6,20260832,74.5828584462735,20000,322,0.034756065
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,7,20260833,196.7915445136837,20000,322,0.036616443
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,8,20260834,88.4854725144807,20000,322,0.020538972
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,9,20260835,132.9265118728167,20000,322,0.041053781
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,10,20260836,83.15270802478656,20000,322,0.014966915
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,11,20260837,27.954904071797444,20000,322,0.036029073
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,12,20260838,71.3850500663569,20000,322,0.016614765
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,13,20260839,149.29255545884763,20000,322,0.016564619
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,14,20260840,15.96656381650136,20000,322,0.036969006
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,15,20260841,5.324142728404942,20000,322,0.041383225
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,16,20260842,26.131708166948904,20000,322,0.014663661
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,17,20260843,100.34364501076598,20000,322,0.034912231
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,18,20260844,184.40989537529353,20000,322,0.034667994
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,19,20260845,80.4117290918264,20000,322,0.022599938
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,20,20260846,6.459194831956571,20000,322,0.033695445
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,21,20260847,99.21332447561505,20000,322,0.045439854
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,22,20260848,27.401001201780215,20000,322,0.017165119
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,23,20260849,334.4239520786903,20000,322,0.034514621
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,24,20260850,128.51742588689393,20000,322,0.016357886
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,25,20260851,27.090141045018324,20000,322,0.03694945
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,26,20260852,91.62980977197572,20000,322,0.035769471
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,27,20260853,76.9415200364987,20000,322,0.019502309
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,28,20260854,88.24747062008753,20000,322,0.036910827
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,29,20260855,74.10115774957913,20000,322,0.016436318
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,MA,2,30,20260856,82.49338557179627,20000,322,0.027790031
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,1,20260827,72.4839891215776,20000,1429,1.85723417
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,2,20260828,11.13846505657073,20000,1429,1.573679876
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,3,20260829,16.21949688657187,20000,1429,1.570769214
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,4,20260830,23.433923629176775,20000,1429,1.9509919930000001
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,5,20260831,19.860285740602595,20000,1429,1.920890543
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,6,20260832,12.929262016472983,20000,1429,1.8164763800000001
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,7,20260833,7.964898395875135,20000,1429,1.831831336
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,8,20260834,10.584548475487956,20000,1429,1.8111329139999999
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,9,20260835,3.9856779683196155,20000,1429,1.8217561500000001
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,10,20260836,10.977896135720549,20000,1429,1.734016746
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,11,20260837,19.296575976162117,20000,1429,1.786919418
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,12,20260838,20.374591791328864,20000,1429,1.33719338
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,13,20260839,16.276409830303525,20000,1429,1.748282098
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,14,20260840,10.895460179428587,20000,1429,1.830804381
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,15,20260841,19.727210553406593,20000,1429,1.7517954260000002
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,16,20260842,69.2030662524128,20000,1429,1.654331233
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,17,20260843,12.939999744914392,20000,1429,1.784916003
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,18,20260844,22.153018173518973,20000,1429,1.754845633
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,19,20260845,19.57130700273057,20000,1429,1.839518627
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,20,20260846,8.645816807289,20000,1429,1.688151694
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,21,20260847,97.94052580914202,20000,1429,1.713026873
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,22,20260848,26.15589627870441,20000,1429,1.573636086
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,23,20260849,21.61058769041275,20000,1429,1.802548364
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,24,20260850,23.22439694936697,20000,1429,1.779993055
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,25,20260851,10.796494112902051,20000,1429,1.7484942079999999
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,26,20260852,20.660719612659193,20000,1429,1.775151124
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,27,20260853,92.47729591533466,20000,1429,1.838537837
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,28,20260854,9.943141578959878,20000,1429,2.009928099
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,29,20260855,7.117356855054763,20000,1429,1.733811829
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rosenbrock,30,20000,20260827,CMA-ES,1,30,20260856,18.887033926753663,20000,1429,1.789890075
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,1,20260827,148.10639617168263,20000,499,0.222670227
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,2,20260828,171.23484546589074,20000,499,0.212951444
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,3,20260829,121.90501876100757,20000,499,0.258890109
go1.26.0,a7ed28495fb02c8b04d75e9bf849bf4b0ad04928,3a165fe7ccb3b525bbd3fd8474c5b0d3118f8d73,eafd9b2119b9a7e144a53a4236e0513518efe7c6,Rastrigin,30,20000,20260827,DA,3,4,20260830,176.56255401399716,20000,499,0.249749128
