source_hash,go_version,profile,problem,dimensions,iterations,population,archive_capacity,seed,fidelity_mode,archive_policy,config_json,archive_size,gd,igd,hypervolume_ratio,best_g,median_g,min_f1,max_f1,zdt3_segments,evaluations,iterations_completed,termination,run_recovered,profile_recovered
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT2,30,1000,100,100,3000,matlab,matlab_density,"{""swarm"":{""seed"":3000,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,0.51983094713923084,1.0724623566329474,0,1.5198309471392308,1.5198309471392308,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT2,30,1000,100,100,3001,matlab,matlab_density,"{""swarm"":{""seed"":3001,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,0.72243564609571687,1.2397342894084404,0,1.7224356460957169,1.7224356460957169,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT2,30,1000,100,100,3002,matlab,matlab_density,"{""swarm"":{""seed"":3002,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,1.1790647122225129,1.6461032894628467,0,2.1790647122225129,2.1790647122225129,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT2,30,1000,100,100,3003,matlab,matlab_density,"{""swarm"":{""seed"":3003,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",23,0.90184882660884425,1.2352475840454293,0,1.8330015378246047,1.8946885976234633,0,0.24186774318000914,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT2,30,1000,100,100,3004,matlab,matlab_density,"{""swarm"":{""seed"":3004,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",19,1.8958119620769789,2.2774457725241399,0,2.8660909918775963,2.8937431743860507,0,0.070392218716299332,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT3,30,1000,100,100,3000,matlab,matlab_density,"{""swarm"":{""seed"":3000,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",59,0.41306564075474606,0.5025760555473161,0.18791897938487356,2.0973452468537763,2.1826279915567426,0,0.44823122028691809,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT3,30,1000,100,100,3001,matlab,matlab_density,"{""swarm"":{""seed"":3001,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",36,0.74155425625147031,0.7463954625476199,0,2.8625797083063018,2.9303930367795266,0,0.65115562704648489,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT3,30,1000,100,100,3002,matlab,matlab_density,"{""swarm"":{""seed"":3002,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",60,0.79178574185937411,0.618617345130129,0.049348170882452441,2.8043380826566753,2.9335328875128557,0,0.85090385494128939,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT3,30,1000,100,100,3003,matlab,matlab_density,"{""swarm"":{""seed"":3003,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",100,0.78608473016982738,0.65455284064320651,0.055393170040005858,2.9928502745607171,3.0873928698064828,0,0.85191665426380814,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,matlab,ZDT3,30,1000,100,100,3004,matlab,matlab_density,"{""swarm"":{""seed"":3004,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""matlab_density"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",44,0.5139710184603099,0.53742709009578071,0.11861194108355851,2.2564554042801666,2.4173542929631973,0,0.66503247834518986,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT1,30,1000,100,100,3000,matlab,mopso_grid,"{""swarm"":{""seed"":3000,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",55,0.69129699582939974,1.0588684033131452,0,2.0493657540336998,2.0727927688051988,0,0.27631415797247538,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT1,30,1000,100,100,3001,matlab,mopso_grid,"{""swarm"":{""seed"":3001,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",92,0.66163917846086495,0.99436518094703974,0,2.0698258576915007,2.0983159940847305,0.000636303425439258,0.33992409862364431,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT1,30,1000,100,100,3002,matlab,mopso_grid,"{""swarm"":{""seed"":3002,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",52,0.20010991782821905,0.5729125588665791,0.3535020975911623,1.3471641985048923,1.3907914968425164,0,0.38382379003168898,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT1,30,1000,100,100,3003,matlab,mopso_grid,"{""swarm"":{""seed"":3003,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",52,0.76157009075400517,1.0352149465389402,0,2.0834970957698111,2.1549436060663298,0,0.33558291521920819,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT1,30,1000,100,100,3004,matlab,mopso_grid,"{""swarm"":{""seed"":3004,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",81,0.74222416310107697,1.0066475408255875,0,2.0187186728901212,2.1634844799794886,0,0.29585926255232631,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT2,30,1000,100,100,3000,matlab,mopso_grid,"{""swarm"":{""seed"":3000,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,0.6206896551724137,1.154317738525575,0,1.6206896551724137,1.6206896551724137,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT2,30,1000,100,100,3001,matlab,mopso_grid,"{""swarm"":{""seed"":3001,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,0.94370863095164959,1.4328770096283217,0,1.9437086309516496,1.9437086309516496,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT2,30,1000,100,100,3002,matlab,mopso_grid,"{""swarm"":{""seed"":3002,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,0.45494504675461345,1.0216001461291788,0,1.4549450467546134,1.4549450467546134,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT2,30,1000,100,100,3003,matlab,mopso_grid,"{""swarm"":{""seed"":3003,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,0.82465160366319434,1.3278650126875937,0,1.8246516036631943,1.8246516036631943,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT2,30,1000,100,100,3004,matlab,mopso_grid,"{""swarm"":{""seed"":3004,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",1,0.83231907537101124,1.334556919396702,0,1.8323190753710112,1.8323190753710112,0,0,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT3,30,1000,100,100,3000,matlab,mopso_grid,"{""swarm"":{""seed"":3000,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",60,0.73454269679955797,0.72972370548317389,0,2.7447710138057291,3.0810492237744245,0,0.64594974060231147,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT3,30,1000,100,100,3001,matlab,mopso_grid,"{""swarm"":{""seed"":3001,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",75,0.66977512921198901,0.6275197748254645,0.078035021472430077,2.7674926449222355,2.9040745530762888,0,0.65023762296992471,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT3,30,1000,100,100,3002,matlab,mopso_grid,"{""swarm"":{""seed"":3002,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",92,0.63142833214053884,0.54093613942777696,0.12231237082852914,2.5211909269055548,2.7447676118137969,0,0.85204211179936284,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT3,30,1000,100,100,3003,matlab,mopso_grid,"{""swarm"":{""seed"":3003,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",98,0.6186065563251123,0.54015598982792645,0.13497934541079207,2.6616587169265911,2.8133089887536755,0,0.85238630481177524,0,100000,1000,maximum_iterations,false,false
72ce4ce0e05fb3c7af96a718c4a6150da95fb0555f4a297c7e6e97fa057184ff,go1.26.0,legacy,ZDT3,30,1000,100,100,3004,matlab,mopso_grid,"{""swarm"":{""seed"":3004,""boundary_method"":""wrap"",""fidelity_mode"":""matlab"",""lower_bound"":0,""upper_bound"":1,""inertia_weight_start"":0.9,""inertia_weight_end"":0.4,""separation_weight"":-1,""alignment_weight"":-1,""cohesion_weight"":-1,""food_weight"":-1,""enemy_weight"":-1,""radius_initial_divisor"":4,""radius_growth"":2,""max_step_ratio"":0.1,""enemy_cutoff_fraction"":0.75,""levy_beta"":1.5,""levy_scale"":0.01,""problem_size"":30,""npop"":100,""max_iterations"":1000,""max_workers"":12,""use_levy_walk"":true,""enable_parallel"":false,""use_binary"":false},""archive_policy"":""mopso_grid"",""beta"":4,""gamma"":2,""delta"":2,""archive_size"":100,""n_grid"":10}",100,0.077333087379264781,0.27583731594639038,0.62186609117510716,1.2763625565924492,1.3103448275862069,0,0.45234840101467572,2,100000,1000,maximum_iterations,false,false
